timestamp,game_time,move_number,seed,move_type,tetromino_x,tetromino_y,tetromino_shape,tetromino_rotation,next_shape,fall_speed,score,level,lines_cleared,probabilities,chosen_probability
2025-06-10 13:29:47.514,0.000,1,4,NO_MOVE,5,0,J,0,L,1.000,0,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:29:47.514,0.001,2,4,NO_MOVE,5,0,J,0,L,1.000,0,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:29:47.514,0.001,3,4,NO_MOVE,5,0,J,0,L,1.000,0,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:29:47.515,0.001,4,4,NO_MOVE,5,0,J,0,L,1.000,0,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:29:47.515,0.001,5,4,NO_MOVE,5,0,J,0,L,1.000,0,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:29:47.515,0.001,6,4,NO_MOVE,5,0,J,0,L,1.000,0,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:29:47.515,0.001,7,4,HARD_DROP,5,0,J,0,L,1.000,0,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.2331
2025-06-10 13:29:47.516,0.002,8,4,NO_MOVE,5,0,L,0,L,1.000,36,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:29:47.516,0.002,9,4,HARD_DROP,5,0,L,0,L,1.000,36,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.2331
2025-06-10 13:29:47.518,0.005,10,4,NO_MOVE,5,0,L,0,S,1.000,68,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:29:47.519,0.005,11,4,NO_MOVE,5,0,L,0,S,1.000,68,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:29:47.519,0.005,12,4,NO_MOVE,5,0,L,0,S,1.000,68,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:29:47.519,0.005,13,4,NO_MOVE,5,0,L,0,S,1.000,68,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:29:47.519,0.005,14,4,HARD_DROP,5,0,L,0,S,1.000,68,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.2331
2025-06-10 13:29:47.520,0.006,15,4,NO_MOVE,5,0,S,0,L,1.000,96,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:29:47.520,0.006,16,4,NO_MOVE,5,0,S,0,L,1.000,96,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
