timestamp,game_time,move_number,seed,move_type,tetromino_x,tetromino_y,tetromino_shape,tetromino_rotation,next_shape,fall_speed,score,level,lines_cleared,probabilities,chosen_probability
2025-06-10 13:52:11.570,0.001,1,[190],HARD_DROP,5,0,T,0,S,1.000,0,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.2331
2025-06-10 13:52:11.584,0.016,2,[190],NO_MOVE,5,0,S,0,I,1.000,36,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:52:11.602,0.033,3,[190],ROTATE,5,0,S,0,I,1.000,36,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.0315
2025-06-10 13:52:11.618,0.050,4,[190],NO_MOVE,5,0,S,1,I,1.000,36,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:52:11.636,0.067,5,[190],SOFT_DROP,5,0,S,1,I,1.000,36,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.0858
2025-06-10 13:52:11.653,0.084,6,[190],NO_MOVE,5,0,S,1,I,1.000,36,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:52:11.669,0.101,7,[190],NO_MOVE,5,0,S,1,I,1.000,36,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:52:11.687,0.118,8,[190],HARD_DROP,5,1,S,1,I,1.000,37,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.2331
2025-06-10 13:52:11.704,0.136,9,[190],NO_MOVE,5,0,I,0,I,1.000,67,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:52:11.721,0.152,10,[190],SOFT_DROP,5,0,I,0,I,1.000,67,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.0858
2025-06-10 13:52:11.738,0.169,11,[190],HARD_DROP,5,0,I,0,I,1.000,67,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.2331
2025-06-10 13:52:11.755,0.186,12,[190],NO_MOVE,5,0,I,0,O,1.000,95,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:52:11.771,0.203,13,[190],NO_MOVE,5,0,I,0,O,1.000,95,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:52:11.789,0.220,14,[190],NO_MOVE,5,0,I,0,O,1.000,95,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:52:11.805,0.237,15,[190],NO_MOVE,5,0,I,0,O,1.000,95,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:52:11.823,0.254,16,[190],NO_MOVE,5,0,I,0,O,1.000,95,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:52:11.840,0.271,17,[190],NO_MOVE,5,0,I,0,O,1.000,95,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
