timestamp,game_time,move_number,seed,move_type,tetromino_x,tetromino_y,tetromino_shape,tetromino_rotation,next_shape,fall_speed,score,level,lines_cleared,probabilities,chosen_probability
2025-06-10 13:29:47.509,0.000,1,3,NO_MOVE,5,0,J,0,I,1.000,0,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:29:47.509,0.001,2,3,NO_MOVE,5,0,J,0,I,1.000,0,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:29:47.509,0.001,3,3,NO_MOVE,5,0,J,0,I,1.000,0,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:29:47.509,0.001,4,3,HARD_DROP,5,0,J,0,I,1.000,0,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.2331
2025-06-10 13:29:47.511,0.003,5,3,NO_MOVE,5,0,I,0,O,1.000,36,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:29:47.511,0.003,6,3,HARD_DROP,5,0,I,0,O,1.000,36,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.2331
2025-06-10 13:29:47.512,0.004,7,3,HARD_DROP,5,0,O,0,O,1.000,70,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.2331
2025-06-10 13:29:47.513,0.005,8,3,NO_MOVE,5,0,O,0,O,1.000,100,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:29:47.514,0.005,9,3,NO_MOVE,5,0,O,0,O,1.000,100,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:29:47.514,0.005,10,3,HARD_DROP,5,0,O,0,O,1.000,100,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.2331
2025-06-10 13:29:47.515,0.006,11,3,NO_MOVE,5,0,O,0,J,1.000,126,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:29:47.515,0.006,12,3,NO_MOVE,5,0,O,0,J,1.000,126,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:29:47.515,0.007,13,3,NO_MOVE,5,0,O,0,J,1.000,126,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:29:47.515,0.007,14,3,NO_MOVE,5,0,O,0,J,1.000,126,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:29:47.515,0.007,15,3,NO_MOVE,5,0,O,0,J,1.000,126,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:29:47.515,0.007,16,3,NO_MOVE,5,0,O,0,J,1.000,126,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:29:47.515,0.007,17,3,NO_MOVE,5,0,O,0,J,1.000,126,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:29:47.516,0.007,18,3,HARD_DROP,5,0,O,0,J,1.000,126,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.2331
2025-06-10 13:29:47.516,0.008,19,3,NO_MOVE,5,0,J,0,L,1.000,148,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:29:47.516,0.008,20,3,HARD_DROP,5,0,J,0,L,1.000,148,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.2331
2025-06-10 13:29:47.517,0.008,21,3,NO_MOVE,5,0,L,0,Z,1.000,168,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:29:47.517,0.009,22,3,NO_MOVE,5,0,L,0,Z,1.000,168,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:29:47.518,0.009,23,3,HARD_DROP,5,0,L,0,Z,1.000,168,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.2331
2025-06-10 13:29:47.519,0.010,24,3,SOFT_DROP,5,0,Z,0,I,1.000,184,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.0858
2025-06-10 13:29:47.519,0.010,25,3,NO_MOVE,5,0,Z,0,I,1.000,184,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:29:47.519,0.011,26,3,HARD_DROP,5,0,Z,0,I,1.000,184,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.2331
2025-06-10 13:29:47.520,0.011,27,3,HARD_DROP,5,0,I,0,I,1.000,196,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.2331
