timestamp,game_time,move_number,seed,move_type,tetromino_x,tetromino_y,tetromino_shape,tetromino_rotation,next_shape,fall_speed,score,level,lines_cleared,probabilities,chosen_probability
2025-06-10 13:58:59.002,0.001,1,0,SOFT_DROP,5,0,J,0,Z,1.000,0,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.0858
2025-06-10 13:58:59.017,0.015,2,0,NO_MOVE,5,0,J,0,Z,1.000,0,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:58:59.017,0.016,3,0,NO_MOVE,5,0,J,0,Z,1.000,0,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:58:59.034,0.033,4,0,NO_MOVE,5,0,J,0,Z,1.000,0,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:58:59.051,0.050,5,0,NO_MOVE,5,0,J,0,Z,1.000,0,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:58:59.052,0.050,6,0,NO_MOVE,5,0,J,0,Z,1.000,0,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:58:59.068,0.066,7,0,NO_MOVE,5,0,J,0,Z,1.000,0,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:58:59.068,0.067,8,0,NO_MOVE,5,0,J,0,Z,1.000,0,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:58:59.086,0.084,9,0,MOVE_LEFT,5,0,J,0,Z,1.000,0,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.0043
2025-06-10 13:58:59.102,0.101,10,0,HARD_DROP,4,0,J,0,Z,1.000,0,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.2331
2025-06-10 13:58:59.103,0.102,11,0,NO_MOVE,5,0,Z,0,S,1.000,36,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:58:59.119,0.118,12,0,NO_MOVE,5,0,Z,0,S,1.000,36,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:58:59.119,0.118,13,0,NO_MOVE,5,0,Z,0,S,1.000,36,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:58:59.136,0.135,14,0,HARD_DROP,5,0,Z,0,S,1.000,36,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.2331
2025-06-10 13:58:59.154,0.152,15,0,NO_MOVE,5,0,S,0,O,1.000,68,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:58:59.154,0.153,16,0,NO_MOVE,5,0,S,0,O,1.000,68,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:58:59.170,0.168,17,0,HARD_DROP,5,0,S,0,O,1.000,68,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.2331
2025-06-10 13:58:59.171,0.169,18,0,NO_MOVE,5,0,O,0,T,1.000,96,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:58:59.187,0.186,19,0,NO_MOVE,5,0,O,0,T,1.000,96,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:58:59.204,0.203,20,0,NO_MOVE,5,0,O,0,T,1.000,96,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:58:59.204,0.203,21,0,ROTATE,5,0,O,0,T,1.000,96,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.0315
2025-06-10 13:58:59.222,0.220,22,0,HARD_DROP,5,0,O,0,T,1.000,96,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.2331
2025-06-10 13:58:59.238,0.237,23,0,NO_MOVE,5,0,T,0,I,1.000,120,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:58:59.239,0.237,24,0,NO_MOVE,5,0,T,0,I,1.000,120,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:58:59.256,0.254,25,0,NO_MOVE,5,0,T,0,I,1.000,120,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:58:59.256,0.255,26,0,NO_MOVE,5,0,T,0,I,1.000,120,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:58:59.272,0.271,27,0,NO_MOVE,5,0,T,0,I,1.000,120,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:58:59.290,0.288,28,0,NO_MOVE,5,0,T,0,I,1.000,120,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:58:59.306,0.304,29,0,NO_MOVE,5,0,T,0,I,1.000,120,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:58:59.306,0.305,30,0,ROTATE,5,0,T,0,I,1.000,120,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.0315
2025-06-10 13:58:59.324,0.322,31,0,NO_MOVE,5,0,T,1,I,1.000,120,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:58:59.324,0.323,32,0,NO_MOVE,5,0,T,1,I,1.000,120,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:58:59.341,0.339,33,0,NO_MOVE,5,0,T,1,I,1.000,120,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:58:59.357,0.356,34,0,HARD_DROP,5,0,T,1,I,1.000,120,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.2331
2025-06-10 13:58:59.375,0.373,35,0,NO_MOVE,5,0,I,0,I,1.000,140,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:58:59.375,0.374,36,0,NO_MOVE,5,0,I,0,I,1.000,140,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:58:59.392,0.390,37,0,NO_MOVE,5,0,I,0,I,1.000,140,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
