timestamp,game_time,move_number,seed,move_type,tetromino_x,tetromino_y,tetromino_shape,tetromino_rotation,next_shape,fall_speed,score,level,lines_cleared,probabilities,chosen_probability
2025-06-10 13:52:25.934,0.001,1,[749],NO_MOVE,5,0,O,0,L,1.000,0,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:52:25.946,0.013,2,[749],SOFT_DROP,5,0,O,0,L,1.000,0,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.0858
2025-06-10 13:52:25.963,0.030,3,[749],NO_MOVE,5,0,O,0,L,1.000,0,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:52:25.980,0.047,4,[749],NO_MOVE,5,0,O,0,L,1.000,0,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:52:25.997,0.064,5,[749],SOFT_DROP,5,0,O,0,L,1.000,0,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.0858
2025-06-10 13:52:26.014,0.080,6,[749],NO_MOVE,5,0,O,0,L,1.000,0,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:52:26.030,0.097,7,[749],HARD_DROP,5,0,O,0,L,1.000,0,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.2331
2025-06-10 13:52:26.047,0.114,8,[749],NO_MOVE,5,0,L,0,Z,1.000,36,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:52:26.064,0.131,9,[749],NO_MOVE,5,0,L,0,Z,1.000,36,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:52:26.081,0.148,10,[749],NO_MOVE,5,0,L,0,Z,1.000,36,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:52:26.098,0.165,11,[749],NO_MOVE,5,0,L,0,Z,1.000,36,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:52:26.115,0.182,12,[749],NO_MOVE,5,0,L,0,Z,1.000,36,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:52:26.131,0.198,13,[749],NO_MOVE,5,0,L,0,Z,1.000,36,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:52:26.148,0.215,14,[749],NO_MOVE,5,0,L,0,Z,1.000,36,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:52:26.165,0.232,15,[749],HARD_DROP,5,0,L,0,Z,1.000,36,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.2331
2025-06-10 13:52:26.181,0.248,16,[749],HARD_DROP,5,0,Z,0,O,1.000,68,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.2331
2025-06-10 13:52:26.198,0.265,17,[749],NO_MOVE,5,0,O,0,S,1.000,96,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:52:26.216,0.283,18,[749],NO_MOVE,5,0,O,0,S,1.000,96,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:52:26.232,0.299,19,[749],NO_MOVE,5,0,O,0,S,1.000,96,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:52:26.249,0.316,20,[749],NO_MOVE,5,0,O,0,S,1.000,96,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:52:26.266,0.333,21,[749],NO_MOVE,5,0,O,0,S,1.000,96,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:52:26.283,0.350,22,[749],SOFT_DROP,5,0,O,0,S,1.000,96,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.0858
2025-06-10 13:52:26.300,0.367,23,[749],NO_MOVE,5,1,O,0,S,1.000,97,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:52:26.317,0.384,24,[749],NO_MOVE,5,1,O,0,S,1.000,97,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:52:26.335,0.401,25,[749],NO_MOVE,5,1,O,0,S,1.000,97,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:52:26.351,0.418,26,[749],HARD_DROP,5,1,O,0,S,1.000,97,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.2331
2025-06-10 13:52:26.368,0.435,27,[749],NO_MOVE,5,0,S,0,Z,1.000,119,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:52:26.386,0.453,28,[749],HARD_DROP,5,0,S,0,Z,1.000,119,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.2331
2025-06-10 13:52:26.403,0.470,29,[749],SOFT_DROP,5,0,Z,0,S,1.000,139,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.0858
2025-06-10 13:52:26.420,0.487,30,[749],SOFT_DROP,5,1,Z,0,S,1.000,140,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.0858
2025-06-10 13:52:26.436,0.503,31,[749],NO_MOVE,5,1,Z,0,S,1.000,140,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:52:26.453,0.520,32,[749],HARD_DROP,5,1,Z,0,S,1.000,140,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.2331
2025-06-10 13:52:26.470,0.537,33,[749],NO_MOVE,5,0,S,0,O,1.000,154,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:52:26.487,0.554,34,[749],HARD_DROP,5,0,S,0,O,1.000,154,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.2331
2025-06-10 13:52:26.505,0.572,35,[749],NO_MOVE,5,0,O,0,O,1.000,166,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:52:26.521,0.588,36,[749],HARD_DROP,5,0,O,0,O,1.000,166,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.2331
2025-06-10 13:52:26.538,0.605,37,[749],NO_MOVE,5,0,O,0,T,1.000,174,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:52:26.555,0.622,38,[749],NO_MOVE,5,0,O,0,T,1.000,174,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:52:26.572,0.639,39,[749],HARD_DROP,5,0,O,0,T,1.000,174,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.2331
2025-06-10 13:52:26.589,0.656,40,[749],NO_MOVE,5,0,T,0,L,1.000,178,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:52:26.605,0.672,41,[749],SOFT_DROP,5,0,T,0,L,1.000,178,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.0858
2025-06-10 13:52:26.622,0.689,42,[749],NO_MOVE,5,0,L,0,J,1.000,178,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:52:26.640,0.707,43,[749],NO_MOVE,5,0,L,0,J,1.000,178,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:52:26.656,0.723,44,[749],NO_MOVE,5,0,L,0,J,1.000,178,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:52:26.674,0.741,45,[749],HARD_DROP,5,0,L,0,J,1.000,178,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.2331
