timestamp,game_time,move_number,seed,move_type,tetromino_x,tetromino_y,tetromino_shape,tetromino_rotation,next_shape,fall_speed,score,level,lines_cleared,probabilities,chosen_probability
2025-06-10 13:52:17.075,0.001,1,[237],ROTATE,5,0,J,0,S,1.000,0,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.0315
2025-06-10 13:52:17.092,0.017,2,[237],NO_MOVE,5,0,J,1,S,1.000,0,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:52:17.108,0.034,3,[237],NO_MOVE,5,0,J,1,S,1.000,0,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:52:17.126,0.051,4,[237],HARD_DROP,5,0,J,1,S,1.000,0,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.2331
2025-06-10 13:52:17.143,0.068,5,[237],NO_MOVE,5,0,S,0,O,1.000,36,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:52:17.159,0.084,6,[237],NO_MOVE,5,0,S,0,O,1.000,36,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:52:17.177,0.102,7,[237],HARD_DROP,5,0,S,0,O,1.000,36,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.2331
2025-06-10 13:52:17.193,0.119,8,[237],HARD_DROP,5,0,O,0,I,1.000,66,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.2331
2025-06-10 13:52:17.210,0.135,9,[237],NO_MOVE,5,0,I,0,L,1.000,92,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:52:17.228,0.153,10,[237],HARD_DROP,5,0,I,0,L,1.000,92,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.2331
2025-06-10 13:52:17.245,0.170,11,[237],HARD_DROP,5,0,L,0,O,1.000,116,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.2331
2025-06-10 13:52:17.261,0.187,12,[237],NO_MOVE,5,0,O,0,I,1.000,136,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:52:17.279,0.204,13,[237],NO_MOVE,5,0,O,0,I,1.000,136,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:52:17.296,0.221,14,[237],HARD_DROP,5,0,O,0,I,1.000,136,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.2331
2025-06-10 13:52:17.312,0.238,15,[237],NO_MOVE,5,0,I,0,J,1.000,152,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:52:17.330,0.255,16,[237],HARD_DROP,5,0,I,0,J,1.000,152,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.2331
2025-06-10 13:52:17.347,0.272,17,[237],HARD_DROP,5,0,J,0,T,1.000,166,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.2331
2025-06-10 13:52:17.363,0.288,18,[237],HARD_DROP,5,0,T,0,J,1.000,176,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.2331
2025-06-10 13:52:17.381,0.306,19,[237],HARD_DROP,5,0,J,0,Z,1.000,182,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.2331
2025-06-10 13:52:17.397,0.322,20,[237],HARD_DROP,5,0,Z,0,I,1.000,184,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.2331
