timestamp,game_time,move_number,seed,move_type,tetromino_x,tetromino_y,tetromino_shape,tetromino_rotation,next_shape,fall_speed,score,level,lines_cleared,probabilities,chosen_probability
2025-06-10 13:52:15.212,0.001,1,[13],NO_MOVE,5,0,L,0,L,1.000,0,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:52:15.227,0.015,2,[13],HARD_DROP,5,0,L,0,L,1.000,0,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.2331
2025-06-10 13:52:15.244,0.032,3,[13],HARD_DROP,5,0,L,0,J,1.000,36,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.2331
2025-06-10 13:52:15.261,0.050,4,[13],NO_MOVE,5,0,J,0,J,1.000,68,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:52:15.278,0.066,5,[13],HARD_DROP,5,0,J,0,J,1.000,68,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.2331
2025-06-10 13:52:15.295,0.084,6,[13],NO_MOVE,5,0,J,0,I,1.000,96,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:52:15.312,0.100,7,[13],NO_MOVE,5,0,J,0,I,1.000,96,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:52:15.328,0.117,8,[13],NO_MOVE,5,0,J,0,I,1.000,96,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:52:15.346,0.135,9,[13],NO_MOVE,5,0,J,0,I,1.000,96,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:52:15.363,0.151,10,[13],NO_MOVE,5,0,J,0,I,1.000,96,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:52:15.380,0.168,11,[13],HARD_DROP,5,0,J,0,I,1.000,96,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.2331
2025-06-10 13:52:15.396,0.185,12,[13],NO_MOVE,5,0,I,0,J,1.000,120,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:52:15.413,0.202,13,[13],NO_MOVE,5,0,I,0,J,1.000,120,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:52:15.431,0.220,14,[13],ROTATE,5,0,I,0,J,1.000,120,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.0315
2025-06-10 13:52:15.448,0.236,15,[13],NO_MOVE,5,0,I,1,J,1.000,120,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:52:15.464,0.253,16,[13],HARD_DROP,5,0,I,1,J,1.000,120,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.2331
2025-06-10 13:52:15.481,0.270,17,[13],HARD_DROP,5,0,J,0,L,1.000,140,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.2331
2025-06-10 13:52:15.498,0.287,18,[13],NO_MOVE,5,0,L,0,O,1.000,154,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:52:15.516,0.305,19,[13],NO_MOVE,5,0,L,0,O,1.000,154,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:52:15.533,0.322,20,[13],HARD_DROP,5,0,L,0,O,1.000,154,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.2331
2025-06-10 13:52:15.550,0.338,21,[13],NO_MOVE,5,0,O,0,O,1.000,164,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:52:15.566,0.355,22,[13],SOFT_DROP,5,0,O,0,O,1.000,164,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.0858
2025-06-10 13:52:15.583,0.372,23,[13],NO_MOVE,5,1,O,0,O,1.000,165,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:52:15.600,0.389,24,[13],HARD_DROP,5,1,O,0,O,1.000,165,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.2331
