timestamp,game_time,move_number,seed,move_type,tetromino_x,tetromino_y,tetromino_shape,tetromino_rotation,next_shape,fall_speed,score,level,lines_cleared,probabilities,chosen_probability
2025-06-10 13:29:47.497,0.001,1,1,HARD_DROP,5,0,S,0,S,1.000,0,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.2331
2025-06-10 13:29:47.498,0.002,2,1,SOFT_DROP,5,0,S,0,J,1.000,36,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.0858
2025-06-10 13:29:47.498,0.002,3,1,NO_MOVE,5,0,S,0,J,1.000,36,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:29:47.498,0.002,4,1,HARD_DROP,5,0,S,0,J,1.000,36,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.2331
2025-06-10 13:29:47.499,0.003,5,1,HARD_DROP,5,0,J,0,L,1.000,68,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.2331
2025-06-10 13:29:47.500,0.004,6,1,NO_MOVE,5,0,L,0,I,1.000,98,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:29:47.501,0.005,7,1,NO_MOVE,5,0,L,0,I,1.000,98,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:29:47.502,0.006,8,1,NO_MOVE,5,0,L,0,I,1.000,98,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:29:47.502,0.006,9,1,NO_MOVE,5,0,L,0,I,1.000,98,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:29:47.503,0.007,10,1,NO_MOVE,5,0,L,0,I,1.000,98,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:29:47.503,0.007,11,1,NO_MOVE,5,0,L,0,I,1.000,98,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:29:47.503,0.007,12,1,HARD_DROP,5,0,L,0,I,1.000,98,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.2331
2025-06-10 13:29:47.504,0.008,13,1,HARD_DROP,5,0,I,0,O,1.000,124,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.2331
2025-06-10 13:29:47.504,0.008,14,1,HARD_DROP,5,0,O,0,J,1.000,148,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.2331
2025-06-10 13:29:47.505,0.009,15,1,NO_MOVE,5,0,J,0,L,1.000,168,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.6337
2025-06-10 13:29:47.505,0.009,16,1,HARD_DROP,5,0,J,0,L,1.000,168,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.2331
2025-06-10 13:29:47.506,0.010,17,1,HARD_DROP,5,0,L,0,O,1.000,186,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.2331
2025-06-10 13:29:47.506,0.010,18,1,SOFT_DROP,5,0,O,0,T,1.000,200,1,0,0.0043;0.0116;0.0315;0.0858;0.2331;0.6337,0.0858
